BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),BuildingAge,SiteEnergyUse_log,PropertyGFATotal_log,Distance_to_Center,Neighborhood_Cluster,Is_Downtown,Rotated_Lat,Rotated_Lon,Surface_Cluster
NonResidential,Mixed Use Property,98104.0,3,EAST,1.0,3,22168,0,22168,"Multifamily Housing, Other - Entertainment/Public Assembly",Multifamily Housing,11084.0,65.5,1784385.25,116,14.394584516118245,10.006405086542815,0.8000266639214495,3,1,102.38771114362908,-82.14268521145168,Surf_Group_1
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,37400,0,37400,"Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",Non-Refrigerated Warehouse,27271.0,73.0,924192.6875,94,13.73667586513857,10.529425983402623,1.398671675690346,3,1,102.38110163178118,-82.14094976111791,Surf_Group_1
NonResidential,Large Office,98104.0,2,DOWNTOWN,1.0,11,268130,0,268130,Office,Office,268130.0,88.0,15026352.0,16,16.52531601769835,12.499227216509194,1.111359761211413,3,1,102.38375669529063,-82.14054846601361,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,11,68452,0,68452,"Bank Branch, Office",Office,61665.0,79.0,3782378.25,16,15.14586353642007,11.133888048697342,1.0590134871667445,3,1,102.38432810545214,-82.14073817744531,Surf_Group_1
NonResidential,Large Office,98104.0,2,DOWNTOWN,1.0,11,273185,0,273185,Office,Office,281566.0,88.0,14709151.0,16,16.503980375072434,12.51790450033982,1.13725675506767,3,1,102.38367456716142,-82.14104621592108,Surf_Group_0
NonResidential,K-12 School,98105.0,4,NORTHEAST,1.0,3,97500,0,97500,K-12 School,K-12 School,97500.0,97.0,3736960.0,92,15.133783004637255,11.487607656985938,7.765433138602306,4,0,102.41457771785227,-82.05989204303158,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,54015,0,54015,Office,Office,54015.0,75.0,3020001.5,34,14.920767886039672,10.897017064751084,2.972191187139145,9,0,102.4245965539637,-82.15470517620929,Surf_Group_1
NonResidential,Large Office,98121.0,7,DOWNTOWN,0.0,24,119701,0,119701,"Office, Retail Store",Office,102878.0,67.0,8382140.5,34,15.941613869435953,11.692752245730048,1.8850898939622707,9,1,102.41328861352784,-82.1508992488454,Surf_Group_0
Nonresidential COS,Other,98125.0,5,NORTH,1.0,1,24697,0,24697,"Library, Other - Services",Library,15300.0,72.0,1295685.75,51,14.07455064964024,10.114437057749631,12.892499747239768,1,0,102.47565602503687,-82.05332277431563,Surf_Group_1
NonResidential,Retail Store,98101.0,7,DOWNTOWN,1.0,3,103000,0,103000,Retail Store,Retail Store,103000.0,89.0,5214621.5,25,15.466977064684267,11.542484267211773,0.5767073950337366,3,1,102.39976364115219,-82.14419330951985,Surf_Group_0
NonResidential,Supermarket / Grocery Store,98116.0,1,SOUTHWEST,1.0,1,37864,0,37864,Supermarket/Grocery Store,Supermarket/Grocery Store,37864.0,61.0,8025696.0,8,15.898158952191576,10.541756071586084,6.382324750275717,6,0,102.38197465879108,-82.20804188825545,Surf_Group_1
NonResidential,Supermarket / Grocery Store,98122.0,3,EAST,1.0,2,66497,0,66497,Supermarket/Grocery Store,Supermarket/Grocery Store,66497.0,84.0,9290214.0,66,16.044472146046775,11.104912112844378,2.002899262687995,0,0,102.40280675324865,-82.12174413428403,Surf_Group_1
NonResidential,Retail Store,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,34010,0,34010,Retail Store,Retail Store,38428.0,75.5,3560614.25,10,15.085443630079363,10.434409878001242,2.3533819754081557,9,0,102.41786102837486,-82.14347890367374,Surf_Group_1
NonResidential,Supermarket / Grocery Store,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,45980,0,45980,Supermarket/Grocery Store,Supermarket/Grocery Store,45980.0,79.0,8305255.0,10,15.932399004953105,10.735961798317172,2.3533819754081557,9,0,102.41786102837486,-82.14347890367374,Surf_Group_1
NonResidential,Retail Store,98122.0,3,EAST,0.0,3,45743,0,45743,Retail Store,Retail Store,45243.0,88.0,5313217.0,20,15.485708047813775,10.730794053532657,1.1628377255455797,0,1,102.39546247725929,-82.12656805512565,Surf_Group_1
NonResidential,Other,98122.0,3,CENTRAL,1.0,1,45000,0,45000,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,45000.0,72.0,3505497.0,25,15.069842865830761,10.714417768752456,2.53793981968314,0,0,102.38834148539863,-82.10832955542269,Surf_Group_1
NonResidential,Other,98134.0,2,GREATER DUWAMISH,1.0,6,333698,0,333698,"Other - Entertainment/Public Assembly, Parking",Parking,432903.0,72.0,13730204.0,17,16.435108635609012,12.717991671314254,1.1970683076696083,3,1,102.38465514429802,-82.1445446253424,Surf_Group_0
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,4,72859,0,72859,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,72859.0,55.0,1498457.875,112,14.219947053898943,11.196281345516404,6.267328913414576,2,0,102.33901452671655,-82.15505275680249,Surf_Group_1
SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,1.0,2,138705,0,138705,K-12 School,K-12 School,138705.0,84.0,4959298.0,7,15.41677475642641,11.840104654679848,10.21761249379016,8,0,102.29277112284666,-82.12879683178494,Surf_Group_0
NonResidential,Mixed Use Property,98134.0,2,GREATER DUWAMISH,1.0,3,21947,0,21947,"Office, Other, Parking",Other,14877.0,65.5,1554599.25,12,14.256728353338927,9.996385734902859,2.665431821300273,7,0,102.37216557049229,-82.14919204894602,Surf_Group_1
NonResidential,Warehouse,98115.0,4,NORTHEAST,1.0,0,384772,0,384772,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,349953.0,69.0,15206762.0,76,16.53725075531294,12.860406230053417,10.157997210264407,4,0,102.42719800777522,-82.04003102638437,Surf_Group_0
NonResidential,Medical Office,98115.0,4,NORTHEAST,1.0,0,30287,0,30287,Medical Office,Medical Office,28050.0,32.0,2193115.0,56,14.600833465605602,10.318473856527929,9.959467222624891,4,0,102.42528471341112,-82.04099710333591,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98115.0,4,NORTHEAST,1.0,0,21931,0,21931,Office,Office,31845.0,32.0,3947209.25,56,15.188519368187803,9.995656440007505,9.942945331119715,4,0,102.42578595696764,-82.0415852826428,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,6,73102,0,73102,"Office, Parking",Office,92723.0,84.0,4307238.5,31,15.275807537474089,11.19961100514472,0.5399178585488185,3,1,102.39098593773687,-82.14342988123073,Surf_Group_1
NonResidential,Mixed Use Property,98102.0,3,EAST,1.0,2,140823,59401,81422,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Parking,89820.0,65.5,2762846.0,100,14.83177186583394,11.855259061638277,2.002899262687995,0,0,102.40280675324865,-82.12174413428403,Surf_Group_0
Nonresidential COS,Mixed Use Property,98134.0,2,GREATER DUWAMISH,5.0,1,87458,0,87458,"Data Center, Distribution Center, Office, Other",Office,41097.0,65.5,8475238.0,50,15.95265929343235,11.378913957108828,3.1227175463325767,7,0,102.36515357123248,-82.14328690996538,Surf_Group_0
NonResidential,Supermarket / Grocery Store,98115.0,5,NORTH,1.0,1,51400,0,51400,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,51841.0,74.0,11702959.0,5,16.275352273775564,10.847393451443256,12.593046016969804,1,0,102.48155447404426,-82.06597918768227,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98103.0,4,LAKE UNION,1.0,1,26263,0,26263,Office,Office,26263.0,64.0,1634669.375,23,14.306951124739468,10.175916383525095,4.625821181715309,9,0,102.43095657418613,-82.12004105437171,Surf_Group_1
Nonresidential COS,Other,98108.0,2,GREATER DUWAMISH,1.0,2,39212,0,39212,Other,Other,39212.0,72.0,72370.39844,110,11.18955263344126,10.576738101381617,7.1524867627408195,2,0,102.3313765862807,-82.15760345590239,Surf_Group_1
Nonresidential COS,Other,98122.0,3,CENTRAL,0.0,1,21400,0,21400,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,11737.0,72.0,5170809.5,48,15.458539810630127,9.971146201009942,2.2257429427147497,0,0,102.37980426983655,-82.11366266431402,Surf_Group_1
NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,1.0,4,162157,0,162157,"Office, Other - Services",Office,88698.0,86.0,40613740.0,11,17.519616990964916,11.99632028070808,3.7082734047996455,7,0,102.36105454693899,-82.1475471916276,Surf_Group_0
NonResidential,Supermarket / Grocery Store,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,33997,0,33997,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,33997.0,23.0,8926736.0,13,16.00456137651932,10.434027564411219,2.7414718015192796,9,0,102.42228722728973,-82.1528053050787,Surf_Group_1
NonResidential,Large Office,98109.0,7,LAKE UNION,1.0,11,526423,0,526423,"Office, Other, Parking",Office,400536.0,97.0,17463744.0,4,16.675637518377954,13.173860351047852,1.6063389140604387,3,1,102.40858515761437,-82.13613262423212,Surf_Group_0
NonResidential,Mixed Use Property,98104.0,7,DOWNTOWN,1.0,6,74211,0,74211,"Multifamily Housing, Office, Parking",Office,33279.0,97.0,1357119.875,114,14.120875273161545,11.214667666146262,0.6009959841202035,3,1,102.39144711087786,-82.144768656542,Surf_Group_1
NonResidential,Warehouse,98178.0,2,SOUTHEAST,1.0,2,45700,0,45700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,293707.0,99.0,1544193.75,28,14.250012487445476,10.729853576882297,11.33499233688367,8,0,102.28480063869439,-82.14051154827224,Surf_Group_1
Nonresidential COS,Other,98115.0,4,NORTHEAST,8.0,0,502030,0,502030,Other - Recreation,Other - Recreation,564258.0,72.0,18470340.0,87,16.731676760235555,13.126415157844427,9.890993362581948,4,0,102.42557722629806,-82.04206375051797,Surf_Group_0
NonResidential,Other,98013.0,5,NORTHWEST,1.0,2,53575,0,53575,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,53575.0,72.0,31803568.0,4,17.275089042714175,10.888837820341777,11.86432131510042,1,0,102.4887238472104,-82.0899569062644,Surf_Group_1
NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,1.0,6,157345,0,157345,Office,Office,157345.0,63.0,11624548.0,4,16.26862962696135,11.966196125692791,1.8175655517108145,7,1,102.38146566483124,-82.15000028485626,Surf_Group_0
NonResidential,Residence Hall,98195.0,4,NORTHEAST,1.0,5,136758,0,136758,Residence Hall/Dormitory,Residence Hall/Dormitory,207017.0,90.0,6275367.5,4,15.652142607004267,11.825968219487192,5.733556515393949,4,0,102.42904537342079,-82.09947075754268,Surf_Group_0
NonResidential,Residence Hall,98195.0,4,NORTHEAST,1.0,7,192259,0,192259,"Residence Hall/Dormitory, Supermarket/Grocery Store",Residence Hall/Dormitory,188118.0,72.0,8767617.0,4,15.986575605646523,12.16659870031636,5.702795421257892,4,0,102.42822298249718,-82.09890633467927,Surf_Group_0
Nonresidential COS,Other,98108.0,1,GREATER DUWAMISH,2.0,2,137138,0,137138,Other - Utility,Other - Utility,138602.0,72.0,5475367.0,4,15.515769863383767,11.828742997094855,8.199817152459316,2,0,102.33083786436768,-82.1772903621779,Surf_Group_0
NonResidential,Other,98101.0,3,EAST,1.0,7,267470,0,267470,"Hospital (General Medical & Surgical), Other",Other,160482.0,72.0,42584028.0,4,17.566989811358468,12.49676268949626,0.5822208997576273,3,1,102.3946692113827,-82.13298949832347,Surf_Group_0
NonResidential,Hospital,98145.0,4,NORTHEAST,1.0,8,330000,0,330000,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),241500.0,58.0,57764408.0,3,17.871883365426417,12.706847933442663,7.181737314959408,4,0,102.41844145542795,-82.06992423281977,Surf_Group_0
NonResidential,Retail Store,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,43832,0,43832,"Hotel, Parking, Retail Store",Retail Store,24588.0,67.0,3886545.0,98,15.173031146126485,10.688119423218252,2.7761716451549687,9,0,102.422695835996,-82.15125303611836,Surf_Group_1
NonResidential,Other,98116.0,1,SOUTHWEST,1.0,6,146363,0,146363,Strip Mall,Strip Mall,146363.0,72.0,11730555.0,29,16.277707534088364,11.893845116326736,6.5076332494366085,6,0,102.38011679382639,-82.20836397174298,Surf_Group_0
NonResidential,Supermarket / Grocery Store,98116.0,1,SOUTHWEST,1.0,1,67263,0,67263,Supermarket/Grocery Store,Supermarket/Grocery Store,67263.0,78.0,14697487.0,5,16.50318708475399,11.11636558733258,4.978877720133666,6,0,102.39823514799897,-82.19926588171944,Surf_Group_1
NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,13,354086,149326,204760,"Data Center, Multifamily Housing, Office, Other, Parking",Office,193393.0,88.0,13458948.0,28,16.415154721622685,12.777295100464396,1.073498917699374,3,1,102.40482547380702,-82.1472406608574,Surf_Group_0
NonResidential,Worship Facility,98105.0,4,NORTHEAST,1.0,2,70292,0,70292,Worship Facility,Worship Facility,70292.0,37.0,1933811.625,8,14.475003548493502,11.160413273314736,8.54584528598643,4,0,102.4194804212676,-82.05394377444136,Surf_Group_1
NonResidential,Other,98121.0,7,DOWNTOWN,1.0,7,90679,35120,55559,"Data Center, Parking",Data Center,60000.0,100.0,41680640.0,41,17.54554731037787,11.415081076770628,1.0781778501511232,3,1,102.40513792824012,-82.14192184781058,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98122.0,3,CENTRAL,1.0,6,52000,0,52000,Office,Office,48159.0,100.0,342726.0938,3,12.744686846779057,10.858998997563564,1.720082541683223,0,1,102.39149570392146,-82.11863282216243,Surf_Group_1
NonResidential,K-12 School,98122.0,3,EAST,1.0,2,35780,0,35780,K-12 School,K-12 School,38000.0,22.0,2912264.0,2,14.884441343530064,10.48514435706271,0.9505842080994298,3,1,102.39804733223573,-82.13090057527504,Surf_Group_1
NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,105061,28217,76844,"Office, Parking",Office,83533.0,100.0,1363191.625,3,14.125339291405687,11.562296412833108,4.585244600627239,9,0,102.4409834363158,-82.16400808902078,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98144.0,3,DOWNTOWN,1.0,3,62662,14989,47673,Office,Office,47000.0,67.0,2502131.0,3,14.732653326751864,11.045510482285986,1.81059717971427,0,1,102.37618169529063,-82.12742818114627,Surf_Group_1
NonResidential,Hotel,98107.0,6,BALLARD,1.0,4,62381,22948,39433,"Hotel, Parking, Swimming Pool",Hotel,60245.0,62.0,3497215.5,3,15.067477638396173,11.041016020812398,7.678698611086072,5,0,102.47151804415614,-82.15329558118944,Surf_Group_1
NonResidential,Senior Care Community,98112.0,3,Central,1.0,6,79805,0,79805,"Parking, Senior Care Community",Senior Care Community,79805.0,25.0,7531325.0,3,15.83458154711184,11.287341438116659,2.569783750633116,0,0,102.39083879900062,-82.10843502946375,Surf_Group_1
NonResidential,K-12 School,98125.0,5,NORTHWEST,1.0,2,48925,0,48925,K-12 School,K-12 School,63500.0,82.0,1662054.125,2,14.323564820052583,10.798043792264277,13.928593864790967,1,0,102.50055093895867,-82.07330203007821,Surf_Group_1
Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,0.0,1,29000,0,29000,Other,Other,25100.0,72.0,2429214.0,54,14.703078306203176,10.275051108968611,2.2323701988133497,9,0,102.41709486904607,-82.14997187678958,Surf_Group_1
NonResidential,Other,98105.0,4,NORTHEAST,1.0,6,305025,239252,65773,"Lifestyle Center, Medical Office",Lifestyle Center,318986.0,72.0,25959642.0,3,17.072053659258234,12.628149019443535,6.730087149857371,4,0,102.42639116685964,-82.08279353692501,Surf_Group_0
NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,1.0,7,333714,146687,187027,"Office, Parking",Office,191333.0,86.0,4581493.0,2,15.337535485502357,12.718039617710192,1.95381771684027,7,1,102.38041545358459,-82.15064126561836,Surf_Group_0
NonResidential,Other,98134.0,2,GREATER DUWAMISH,1.0,2,56988,0,56988,"Automobile Dealership, Parking",Automobile Dealership,24520.0,72.0,544172.375,2,13.207021341455535,10.950595998337121,2.5438495977718794,7,0,102.37035762129986,-82.14206058908721,Surf_Group_1
NonResidential,Other,98146.0,1,DELRIDGE,1.0,2,44162,0,44162,"Parking, Pre-school/Daycare",Pre-school/Daycare,44162.0,72.0,1546484.875,6,14.251495090910712,10.695619969780495,10.311917701468444,2,0,102.31977214483373,-82.1955037537228,Surf_Group_1
Nonresidential COS,Other,98118.0,2,SOUTHEAST,1.0,1,53775,0,53775,"Fitness Center/Health Club/Gym, Office, Other - Education, Other - Recreation, Other - Technology/Science, Pre-school/Daycare, Swimming Pool",Other - Recreation,35361.0,72.0,12095818.0,3,16.30837033099196,10.89256395413593,10.16272734064032,8,0,102.29298482774239,-82.12720697952213,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,0.0,2,64820,0,64820,"Movie Theater, Office, Vocational School",Office,37668.0,73.0,2274296.75,104,14.63718144170036,11.079369476695538,1.196026525669052,0,1,102.39613266544569,-82.12654427511514,Surf_Group_1
NonResidential,Hospital,98101.0,3,EAST,1.0,8,374466,0,374466,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),1010135.0,74.0,163945984.0,96,18.915047565681967,12.833256290101001,0.5219805646444639,3,1,102.3952182306206,-82.13400042753784,Surf_Group_0
NonResidential,Senior Care Community,98101.0,7,DOWNTOWN,1.0,3,197395,156000,41395,"Office, Other - Public Services, Personal Services (Health/Beauty, Dry Cleaning, etc), Senior Care Community",Senior Care Community,38800.0,52.5,2737534.5,27,14.822568255767205,12.192962076380079,0.8129917175911089,3,1,102.40165112826526,-82.14690253309828,Surf_Group_0
NonResidential,Supermarket / Grocery Store,98107.0,6,BALLARD,1.0,8,41198,0,41198,Supermarket/Grocery Store,Supermarket/Grocery Store,41198.0,44.0,7768057.5,6,15.86553069108862,10.626144990470014,8.24445078271975,5,0,102.47737544704148,-82.15534090058725,Surf_Group_1
Nonresidential COS,Other,98124.0,2,GREATER DUWAMISH,1.0,1,20993,0,20993,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",20983.0,72.0,923812.8125,2,13.736264746226478,9.951944327804322,1.3853981246033227,3,1,102.38034827896323,-82.13750491576118,Surf_Group_1
NonResidential,Other,98108.0,2,SOUTHEAST,1.0,0,40265,0,40265,Pre-school/Daycare,Pre-school/Daycare,40265.0,72.0,2159170.25,7,14.585234562339807,10.603237884229646,5.629104432780976,8,0,102.33739987003774,-82.12837608939799,Surf_Group_1
NonResidential,Residence Hall,98105.0,4,NORTHEAST,1.0,0,176225,0,176225,"Parking, Residence Hall/Dormitory",Residence Hall/Dormitory,176225.0,91.0,4926695.0,5,15.410178935814567,12.079516866642077,5.790729526579252,4,0,102.43048855272767,-82.10045041742663,Surf_Group_0
NonResidential,Residence Hall,98195.0,4,NORTHEAST,1.0,0,166991,0,166991,Residence Hall/Dormitory,Residence Hall/Dormitory,166991.0,19.0,15965859.0,63,16.585963187882445,12.025695197731086,5.653868719469587,4,0,102.42875745690833,-82.10027207151475,Surf_Group_0
NonResidential,Residence Hall,98195.0,4,NORTHEAST,1.0,0,89392,0,89392,Residence Hall/Dormitory,Residence Hall/Dormitory,89392.0,16.0,6960904.5,46,15.755819980763489,11.40078647169893,5.480306483745005,4,0,102.42864662388342,-82.10268010308444,Surf_Group_0
NonResidential,Residence Hall,98195.0,4,NORTHEAST,1.0,0,97040,0,97040,Residence Hall/Dormitory,Residence Hall/Dormitory,97040.0,69.0,3894142.5,5,15.174984059005881,11.482878543617932,5.389486304866638,4,0,102.42141469503916,-82.09557403488947,Surf_Group_0
NonResidential,Large Office,98109.0,7,LAKE UNION,1.0,6,427181,0,427181,"Office, Parking",Office,427181.0,99.0,16371039.0,2,16.611024417094956,12.96496308998362,2.036574386639029,9,0,102.4131602657655,-82.137116944,Surf_Group_0
NonResidential,Other,98105.0,4,NORTHEAST,1.0,3,33648,0,33648,"Automobile Dealership, Parking",Parking,83600.0,72.0,1399581.625,2,14.151683910638415,10.42370889794248,6.545946391511751,4,0,102.43667608953803,-82.09724754555583,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,5,37873,0,37873,"Multifamily Housing, Office, Parking, Restaurant, Retail Store",Office,25927.0,73.0,2346692.5,1,14.668517447928249,10.541993736136895,1.3624195070405192,0,1,102.39355242842515,-82.12341517349999,Surf_Group_1
NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,10,513816,0,513816,"Office, Parking, Restaurant",Office,359040.0,86.0,18760766.0,1,16.74727833226527,13.149620503694669,2.6607422224469417,9,0,102.41927091837326,-82.13726090478403,Surf_Group_0
